Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-01,09:00:29.120,92,25.00,0.6,242,0,3,-1024,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.230,92,25.00,0.5,242,0,3,-1024,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.350,92,25.00,0.5,257,0,4,-1024,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.460,99,25.00,0.7,282,0,4,-1024,-3,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.580,99,25.00,0.8,282,0,2,-1024,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.690,99,25.00,0.8,308,40,3,-995,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.800,99,25.00,1.1,328,0,19,-793,-6,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:29.920,97,25.00,1.3,348,1,13,-668,-21,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.040,97,25.00,1.3,348,18,6,-544,-3,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.150,97,25.00,1.3,377,4,-97,-513,141,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.260,97,25.00,1.2,377,2,-127,-512,126,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.380,93,24.90,1.2,409,1,-93,-510,16,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.490,93,24.90,1.3,436,1,0,-510,0,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.610,93,24.90,1.4,466,1,2,-510,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.720,96,24.90,1.4,466,1,3,-510,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.840,96,25.00,1.4,496,2,3,-509,-2,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:30.950,96,25.00,1.5,518,2,3,-492,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.070,96,24.90,1.5,518,2,3,-417,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.180,87,24.90,1.8,544,-2,3,-400,-2,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.290,87,24.90,1.6,577,0,4,-397,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.410,87,24.90,1.6,577,0,3,-395,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.530,87,24.90,1.7,605,1,3,-395,-2,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.640,93,24.90,1.8,634,0,3,-395,-2,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.760,93,24.90,1.8,634,1,3,-394,-2,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.870,93,24.90,1.8,659,1,16,-395,-2,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:31.990,93,24.90,1.9,684,1,2,-395,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.100,95,24.90,1.9,684,1,3,-394,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.220,95,24.90,2.1,710,1,3,-395,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.340,95,24.90,2.2,733,1,3,-394,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.450,95,24.90,2.1,733,1,4,-395,-3,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.560,94,24.90,2.1,761,1,-14,-394,13,734,-1024,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.680,94,24.90,2.2,783,1,-21,-395,115,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.790,94,24.90,2.2,783,1,-68,-395,117,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:32.910,82,24.90,2.2,808,1,-85,-395,74,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.020,82,24.90,2.2,829,1,-4,-395,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.130,82,24.90,2.5,848,0,0,-395,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.250,82,24.90,2.5,848,-2,2,-395,-2,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.370,89,24.90,2.4,869,-2,-45,-395,66,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.480,89,24.90,2.7,889,0,-87,-395,66,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.590,89,24.90,2.7,889,-1,-74,-395,54,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.710,89,24.90,3.1,914,-37,2,-395,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.830,90,24.90,3.0,914,-39,3,-395,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:33.940,90,24.90,3.0,930,-9,3,-395,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.050,90,24.90,3.0,956,-10,-56,-395,12,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.170,90,24.90,3.2,979,-31,-110,-395,29,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.290,88,24.90,3.2,979,-62,-93,-395,30,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.400,88,24.90,3.3,1000,-22,-33,-378,12,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.510,88,24.90,3.4,1022,-4,2,-361,-2,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.630,88,24.90,3.4,1022,-1,3,-358,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.750,89,24.90,3.6,1048,0,3,-356,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.860,89,24.90,3.6,1072,0,1,-338,12,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:34.970,89,24.90,3.6,1072,0,2,-321,13,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.090,89,24.90,3.6,1115,-1,3,-321,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.210,82,24.80,5.3,1196,0,3,-290,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.320,82,24.80,5.6,1196,0,2,-259,29,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.440,82,24.80,5.6,1258,-14,-33,-224,78,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.550,89,24.80,5.4,1321,-9,-20,-150,46,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.670,89,24.80,5.5,1384,-3,-1,-124,-1,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.780,89,24.80,5.5,1384,-3,2,-118,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:35.900,89,24.80,5.8,1441,-16,-43,-117,38,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.010,91,24.80,5.8,1441,-54,-78,-15,67,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.130,91,24.80,5.8,1508,-11,-66,13,56,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.250,91,24.80,5.8,1556,0,-3,30,5,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.360,91,24.80,6.5,1622,0,0,47,1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.480,88,24.80,6.5,1622,0,-76,63,27,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.600,88,24.80,6.4,1676,-29,-74,93,68,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.710,88,24.70,6.7,1734,-25,-35,119,114,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.830,88,24.50,6.7,1734,-5,-5,122,54,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:36.950,90,24.50,7.0,1786,-2,-1,162,2,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.070,90,24.50,7.4,1834,-1,-13,200,1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.180,90,24.50,7.3,1834,0,-33,245,4,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.300,89,24.50,7.3,1881,0,-4,284,30,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.410,89,24.50,7.3,1928,0,-1,300,3,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.530,89,24.50,7.6,1928,1,2,315,0,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.650,89,24.50,7.6,1958,1,3,319,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.760,92,24.40,7.8,2019,1,8,328,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:37.880,92,24.40,8.2,2054,1,27,345,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.000,92,24.40,8.2,2054,1,29,362,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.110,92,24.40,8.8,2091,1,17,366,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.230,92,24.40,8.8,2109,1,17,383,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.340,92,24.40,8.8,2109,53,29,385,22,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.460,92,24.40,7.5,2117,49,9,418,6,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.580,92,24.40,7.6,2117,79,5,431,84,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.690,92,24.40,7.6,2117,108,4,431,117,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.810,92,24.40,7.2,2108,107,4,432,7,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:38.930,92,24.40,8.0,2104,5,-25,433,2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.040,92,24.40,8.5,2104,-11,-83,385,0,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.160,98,24.40,8.5,2110,-25,-60,366,-1,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.280,98,24.40,8.2,2122,-21,-33,361,14,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.390,98,24.40,7.8,2126,-3,-34,336,0,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.510,97,24.40,7.8,2126,0,-37,392,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.630,97,24.40,7.9,2148,1,-67,434,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.740,97,24.40,7.4,2136,1,-26,439,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.860,97,24.40,7.4,2136,1,2,440,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:39.970,96,24.40,7.9,2125,1,2,441,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.090,96,24.40,8.4,2124,2,3,445,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.210,96,24.40,8.4,2124,5,4,459,-2,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.320,96,24.40,8.7,2122,108,43,398,176,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.440,94,24.30,8.6,2122,90,32,337,158,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.560,94,24.40,8.6,2122,73,9,332,78,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.670,94,24.40,8.9,2141,134,-7,331,74,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.790,94,24.40,8.1,2165,129,-18,331,74,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:40.910,90,24.40,7.4,2165,113,-30,331,81,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.020,90,24.40,7.4,2174,129,-74,333,50,734,-1024,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.140,90,24.40,7.6,2178,97,-75,336,1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.260,90,24.40,7.2,2178,95,-110,337,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.380,86,24.40,7.2,2188,95,-129,340,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.490,86,24.40,6.9,2184,65,-85,348,14,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.610,86,24.40,7.0,2174,10,-13,351,10,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.720,91,24.40,7.0,2174,8,2,353,3,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.840,91,24.40,6.9,2164,3,3,351,0,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:41.960,91,24.40,6.8,2165,2,4,351,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.070,91,24.40,6.8,2165,2,4,350,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.190,92,24.40,7.1,2163,2,4,350,-2,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.310,92,24.50,6.9,2164,17,65,350,-4,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.430,92,24.40,7.0,2161,2,40,350,-67,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.550,92,24.40,7.0,2161,52,4,351,-87,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.660,93,24.40,6.8,2165,80,12,351,-70,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.780,93,24.40,7.1,2162,96,6,351,-24,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:42.900,93,24.40,7.1,2162,24,5,351,-8,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.010,93,24.50,6.9,2164,35,4,351,-6,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.130,92,24.40,6.9,2161,14,4,351,-4,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.250,92,24.50,6.9,2161,2,38,385,-3,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.360,92,24.50,6.6,2158,2,78,391,63,734,-1024,1024,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.480,89,24.50,6.8,2158,38,99,393,132,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.590,89,24.50,6.8,2145,57,112,434,133,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.710,89,24.50,7.2,2124,56,17,437,28,734,-1024,1024,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.830,89,24.40,7.5,2113,56,3,437,31,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:43.940,96,24.40,7.5,2113,26,-35,381,6,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:44.060,96,24.40,7.8,2110,-18,-76,380,1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:44.180,96,24.40,8.5,2125,-162,0,379,-1,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:44.300,96,24.40,8.0,2157,-225,2,379,-70,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
2020-05-01,09:00:44.410,92,24.40,8.0,2157,-273,44,379,-67,734,-1024,1024,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.1
