Date,Time,A2(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-22,15:55:17.090,11.1,86,4.9,33,-2,-279,193,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.190,11.0,91,4.9,0,4,-274,367,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.290,11.0,91,4.9,-1,0,-273,66,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.390,11.0,91,4.9,-2,-1,-272,-255,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.490,11.0,91,4.9,-2,-2,-272,-297,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.590,11.0,87,4.9,1,41,-272,-47,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.690,11.0,87,4.9,-1,1,-272,192,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.790,11.0,87,4.9,-2,-1,-272,360,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.890,11.0,87,4.9,-2,-2,-272,122,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:17.990,11.0,84,4.9,-2,-2,-271,13,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.090,11.0,84,4.9,-2,-3,-103,9,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.190,11.0,84,4.9,-2,-2,-87,5,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.290,11.0,84,4.9,-2,-2,-85,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.390,11.0,84,4.9,-2,-3,-84,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.490,11.0,89,4.9,27,-3,-84,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.590,11.0,89,4.9,68,-3,-84,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.690,11.0,89,4.9,73,-2,-83,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.790,11.0,89,4.9,68,-2,-76,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.890,11.0,92,4.9,0,-2,-73,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:18.990,11.1,92,4.9,-1,-2,-72,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.090,11.1,92,4.9,-2,-2,-72,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.190,11.1,92,4.9,-3,-2,-70,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.290,11.1,92,4.9,-3,-2,-70,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.390,11.1,93,4.9,-3,14,-70,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.490,11.1,93,4.9,16,0,-72,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.590,11.1,93,4.9,29,-1,-70,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.690,11.1,93,4.9,26,-2,-70,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.790,11.1,85,4.9,21,-2,-70,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.890,11.1,85,4.9,26,-2,-70,4,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:19.990,11.1,85,4.9,53,-2,-70,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.090,11.1,85,4.9,71,-3,-70,3,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.190,11.1,80,4.9,81,-14,-70,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.290,11.1,80,4.9,17,-3,-70,3,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.390,11.1,80,4.9,-3,-3,-70,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.490,11.1,80,4.9,-3,-3,-70,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.590,11.1,80,4.9,-2,-62,-70,4,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.690,11.1,87,4.9,-2,-92,2,9,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.790,11.1,87,4.9,-2,-80,29,13,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.890,11.1,87,4.9,-2,-17,31,7,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:20.990,11.1,87,4.9,-3,-3,31,5,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.090,11.1,86,4.9,-2,-3,74,4,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.190,11.1,86,4.9,-2,-3,103,3,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.290,11.1,86,4.9,-2,-3,120,4,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.390,11.1,86,4.9,-2,-3,121,4,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.490,11.1,86,4.9,-2,-3,121,4,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.590,11.0,86,4.9,-2,-19,121,4,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.690,11.0,86,4.9,-3,-96,136,16,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.790,11.0,86,4.9,-3,-137,163,32,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.890,11.0,86,4.9,-3,-27,165,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:21.990,11.0,83,4.9,-2,-9,166,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.090,11.0,83,4.9,-2,-5,168,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.190,11.0,83,4.9,-2,-4,196,-19,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.290,11.0,83,4.9,11,-4,236,-45,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.390,11.0,82,4.9,12,-9,264,-45,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.490,11.0,82,4.9,-1,-5,271,-12,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.590,11.0,82,4.9,-2,-3,275,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.690,11.0,82,4.9,-2,-2,275,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.790,11.0,82,4.9,-2,-33,272,3,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.890,11.0,81,4.9,28,-109,313,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:22.990,11.0,81,4.9,32,-99,353,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.090,11.0,81,4.9,27,-83,367,-3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.190,11.0,81,4.9,53,-80,370,-20,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.290,11.0,87,4.9,69,-107,356,-20,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.390,11.1,87,4.9,98,-97,242,-25,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.490,11.1,87,4.9,125,-35,202,-15,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.590,11.1,87,4.9,124,-31,199,0,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.690,11.1,87,4.9,1,-28,230,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.790,11.1,80,4.9,-1,-14,233,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.890,11.1,80,4.9,-3,-60,234,1,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:23.990,11.1,80,4.9,-2,-92,299,1,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.090,11.1,80,4.9,-2,-76,334,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.190,11.1,83,4.9,-2,-5,375,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.290,11.1,83,4.9,-3,-4,388,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.390,11.1,83,4.9,-3,66,274,15,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.490,11.1,83,4.9,-3,21,271,57,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.590,11.1,86,4.9,-3,19,256,70,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.690,11.1,86,4.9,-3,61,255,9,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.790,11.1,86,4.9,-3,63,255,5,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.890,11.1,86,4.9,-2,62,255,4,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:24.990,11.1,86,4.9,-2,105,255,4,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.090,11.1,90,4.9,-2,124,255,4,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.190,11.1,90,4.9,-2,88,271,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.290,11.1,90,4.9,-3,69,272,4,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.390,11.1,90,4.9,-3,66,272,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.490,11.1,78,4.9,-2,49,272,3,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.590,11.1,78,4.9,-3,3,277,2,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.690,11.1,78,4.9,-144,-14,281,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.790,11.1,78,4.9,-250,-42,282,-50,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.890,11.1,78,4.9,-304,-17,283,-68,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:25.990,11.1,88,4.9,-322,-3,283,-72,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.090,11.1,88,4.9,-318,0,283,-68,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.190,11.1,88,4.9,-300,14,284,-41,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.290,11.1,88,4.9,-453,14,283,-48,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.390,11.1,86,4.9,-804,13,283,-53,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.490,11.1,86,4.9,-1024,10,283,-52,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.590,11.1,86,4.9,-1024,10,283,-49,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.690,11.1,86,4.9,-1024,14,282,-45,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.790,11.1,82,4.9,-1024,1,282,-44,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.890,11.1,82,4.9,-1024,-1,282,-75,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:26.990,11.1,82,4.9,-1024,-1,282,-100,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.090,11.1,82,4.9,-1024,1,282,-85,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.190,11.1,82,4.9,-1024,17,282,-29,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.290,11.1,84,4.9,-1024,2,282,2,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.390,11.1,84,4.9,-1024,-1,282,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.490,11.1,84,4.9,-934,-2,282,48,1001,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.590,11.1,84,4.9,-23,-2,284,64,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.690,11.1,91,4.9,59,-2,326,34,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.790,11.1,91,4.9,116,-2,330,28,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.890,11.1,91,4.9,909,-2,277,13,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:27.990,11.1,91,4.9,1024,-2,240,7,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.090,11.1,91,4.9,1024,-2,196,5,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.190,11.0,79,4.9,1024,-2,180,4,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.290,11.0,79,4.9,972,-2,179,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.390,11.0,79,4.9,-4,-2,384,3,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.490,11.0,79,4.9,-8,-2,356,3,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.590,11.0,88,4.9,-22,-2,356,3,1002,-205,1024,0,0,-1,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.690,11.0,88,4.9,-74,-17,261,3,1002,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.790,11.0,88,4.9,-212,-18,195,4,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.890,11.0,88,4.9,-482,-5,149,56,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-07-22,15:55:28.990,11.0,88,4.9,-358,-5,143,60,1001,-205,1024,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
