Date,Time,RSSI(dB),RxBt(V),A2(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-25,23:03:07.330,88,7.5,0.0,-3,1,-70,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:07.430,88,7.5,0.0,-2,1,-1013,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:07.530,88,7.5,0.0,-2,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:07.630,88,7.5,0.0,-2,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:07.730,88,7.5,0.0,-1,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:07.830,84,7.5,0.0,-1,1,-469,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:07.930,84,7.5,0.0,-1,1,244,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.030,84,7.5,0.0,-1,1,715,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.130,84,7.5,0.0,-1,1,955,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.230,95,7.5,0.0,-1,1,277,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.330,95,7.5,0.0,-31,1,-276,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.430,95,7.5,0.0,-30,2,-678,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.530,95,7.5,0.0,-2,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.630,85,7.5,0.0,-2,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.730,85,7.5,0.0,-1,1,-1024,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.830,85,7.5,0.0,-1,1,-1024,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:08.930,85,7.5,0.0,-2,1,-1024,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.030,85,7.5,0.0,-1,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.130,90,7.5,0.0,-1,1,-750,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.230,90,7.5,0.0,0,1,-388,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.330,90,7.5,0.0,46,1,253,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.430,90,7.5,0.0,27,1,752,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.530,95,7.5,0.0,-18,1,829,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.630,95,7.5,0.0,-9,1,-252,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.730,95,7.5,0.0,-11,1,-918,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.830,95,7.5,0.0,-5,1,-1024,1,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:09.930,95,7.5,0.0,-4,1,-1024,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.030,86,7.4,0.0,-2,1,-1024,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.130,86,7.4,0.0,-1,2,-1024,1,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.230,86,7.4,0.0,-1,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.330,86,7.4,0.0,0,2,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.430,89,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.530,89,7.4,0.0,0,2,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.630,89,7.4,0.0,0,2,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.730,89,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.830,96,7.4,0.0,0,2,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:10.930,96,7.4,0.0,0,2,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.030,96,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.130,96,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.230,96,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.330,88,7.3,0.0,0,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.430,88,7.3,0.0,0,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.530,88,7.3,0.0,0,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.630,88,7.3,0.0,66,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.730,96,7.4,0.0,2,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.830,96,7.4,0.0,1,1,-621,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:11.930,96,7.4,0.0,1,1,-483,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.030,96,7.4,0.0,0,1,-541,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.130,96,7.4,0.0,0,1,-837,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.230,91,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.330,91,7.4,0.0,-4,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.430,91,7.4,0.0,-2,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.530,91,7.4,0.0,-1,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.630,89,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.730,89,7.4,0.0,0,1,-1024,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.830,89,7.4,0.0,2,1,-1024,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:12.930,89,7.4,0.0,34,1,-626,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.030,92,7.4,0.0,34,1,-387,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.130,92,7.4,0.0,62,1,89,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.230,92,7.4,0.0,106,1,393,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.330,92,7.4,0.0,177,1,558,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.430,92,7.4,0.0,235,1,645,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.530,87,7.4,0.0,222,1,648,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.630,87,7.4,0.0,176,2,464,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.730,87,7.4,0.0,58,1,234,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.830,87,7.4,0.0,29,1,7,0,980,-205,-22,0,0,258,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:13.930,86,7.3,0.0,22,1,-366,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.030,86,7.3,0.0,19,1,-483,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.130,86,7.3,0.0,19,1,-833,0,980,-205,-22,0,0,259,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.230,86,7.3,0.0,77,1,-1024,0,980,-205,-22,0,0,261,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.330,86,7.3,0.0,49,1,-1024,0,980,-205,-22,0,0,283,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.430,85,7.3,0.0,3,1,-1024,0,980,-205,-22,0,0,522,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.530,85,7.3,0.0,2,1,-1024,0,980,-205,-22,0,0,529,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.630,85,7.3,0.0,1,1,-983,0,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.730,85,7.3,0.0,1,1,-746,0,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.830,95,7.3,0.0,0,1,-780,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:14.930,95,7.3,0.0,13,1,-736,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.030,95,7.3,0.0,13,1,-733,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.130,95,7.3,0.0,13,1,-717,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.230,87,7.3,0.0,8,1,-703,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.330,87,7.3,0.0,4,1,-653,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.430,87,7.3,0.0,3,2,-634,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.530,87,7.3,0.0,1,2,-557,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.630,87,7.3,0.0,1,2,-447,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.730,93,7.4,0.0,1,2,-403,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.830,93,7.4,0.0,4,2,-108,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:15.930,93,7.4,0.0,19,1,-21,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.030,93,7.4,0.0,21,1,-3,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.130,89,7.4,0.0,17,2,0,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.230,89,7.4,0.0,3,2,2,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.330,89,7.4,0.0,1,2,3,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.430,89,7.4,0.0,1,2,3,0,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.530,89,7.4,0.0,0,2,3,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.630,94,7.4,0.0,0,1,3,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.730,94,7.4,0.0,0,101,3,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.830,94,7.4,0.0,0,16,4,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:16.930,94,7.4,0.0,0,135,4,780,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.030,94,7.4,0.0,0,878,4,668,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.130,94,7.4,0.0,0,72,4,-813,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.230,94,7.4,0.0,0,-438,4,150,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.330,94,7.4,0.0,0,8,4,248,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.430,94,7.4,0.0,-454,3,401,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.530,94,7.4,0.0,-539,2,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.630,94,7.4,0.0,-126,1,810,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.730,94,7.4,0.0,215,1,-208,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.830,94,7.4,0.0,125,1,-625,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:17.930,94,7.4,0.0,-384,1,-504,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.030,94,7.4,0.0,22,1,700,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.130,94,7.4,0.0,61,1,866,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.230,94,7.4,0.0,152,1,93,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.330,94,7.4,0.0,-273,1,-640,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.430,94,7.4,0.0,-158,1,-912,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.530,94,7.4,0.0,-4,1,-703,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.630,94,7.4,0.0,10,1,438,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.730,94,7.4,0.0,41,1,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.830,94,7.4,0.0,72,1,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:18.930,94,7.4,0.0,-1,1,1024,1,980,-205,-22,0,0,534,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.030,94,7.4,0.0,-9,1,850,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.130,94,7.4,0.0,-8,1,692,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.230,83,7.4,0.0,-4,1,1,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.330,83,7.4,0.0,87,1,-1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.430,83,7.4,0.0,152,1,-1024,1,980,-205,-22,0,0,532,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.530,83,7.4,0.0,-68,1,-640,1,981,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.630,86,7.4,0.0,-1,1,870,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.730,86,7.4,0.0,-1,1,584,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.830,86,7.4,0.0,132,1,-1024,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:19.930,86,7.4,0.0,83,1,-1024,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.030,86,7.4,0.0,221,1,-862,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.130,89,7.4,0.0,87,1,-106,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.230,89,7.4,0.0,105,1,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.330,89,7.4,0.0,6,1,976,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.430,89,7.4,0.0,288,1,-936,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.530,89,7.4,0.0,52,1,-1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.630,89,7.4,0.0,156,1,-1021,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.730,89,7.4,0.0,29,0,1024,1,980,-205,-22,0,0,534,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.830,89,7.4,0.0,-7,1,1024,1,981,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:20.930,89,7.4,0.0,87,1,1012,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.030,85,7.4,0.0,700,0,-376,1,981,-205,-22,0,0,532,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.130,85,7.4,0.0,306,0,-1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.230,85,7.4,0.0,309,1,-849,1,980,-205,-22,0,0,532,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.330,85,7.4,0.0,98,1,1024,1,981,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.430,85,7.4,0.0,131,0,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.530,85,7.4,0.0,130,0,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.630,85,7.4,0.0,211,1,1024,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-07-25,23:03:21.730,85,7.4,0.0,381,1,111,1,980,-205,-22,0,0,534,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
