Date,Time,RSSI(dB),RxBt(V),A2(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-27,20:32:31.330,0,0.0,0.0,30,90,410,1024,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:31.430,0,0.0,0.0,-70,94,409,1024,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:31.530,0,0.0,0.0,-28,112,410,1024,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:31.630,0,0.0,0.0,27,42,410,590,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:31.730,0,0.0,0.0,3,-20,410,124,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:31.830,0,0.0,0.0,2,-2,410,92,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:31.930,0,0.0,0.0,1,0,409,1,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.030,0,0.0,0.0,1,1,410,1,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.130,0,0.0,0.0,1,2,410,294,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.230,0,0.0,0.0,1,88,410,821,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.330,0,0.0,0.0,1,59,410,899,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.430,0,0.0,0.0,1,10,410,901,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.530,0,0.0,0.0,1,6,410,903,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.630,0,0.0,0.0,1,5,410,318,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.730,0,0.0,0.0,1,4,410,37,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.830,0,0.0,0.0,1,190,409,932,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:32.930,0,0.0,0.0,1,278,410,976,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.030,0,0.0,0.0,1,5,410,93,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.130,0,0.0,0.0,1,4,410,-2,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.230,0,0.0,0.0,1,3,409,-2,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.330,0,0.0,0.0,1,3,410,-2,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.430,0,0.0,0.0,1,3,410,-32,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.530,0,0.0,0.0,1,3,410,-2,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.630,0,0.0,0.0,0,62,413,246,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.730,0,0.0,0.0,0,-3,414,67,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.830,0,0.0,0.0,-76,0,414,-3,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:33.930,0,0.0,0.0,-11,1,384,-2,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.030,0,0.0,0.0,1,2,384,-2,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.130,0,0.0,0.0,-42,3,368,-3,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.230,0,0.0,0.0,-3,3,349,-6,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.330,0,0.0,0.0,-1,3,346,-37,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.430,0,0.0,0.0,-57,3,241,-6,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.530,0,0.0,0.0,-101,3,105,12,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.630,0,0.0,0.0,-74,3,-10,4,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.730,0,0.0,0.0,-3,3,-15,1,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.830,0,0.0,0.0,-1,3,-18,0,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:34.930,0,0.0,0.0,0,3,-19,-2,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.030,0,0.0,0.0,1,3,-19,-2,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.130,0,0.0,0.0,1,4,-19,-1,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.230,0,0.0,0.0,1,19,37,131,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.330,0,0.0,0.0,-157,461,582,335,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.430,0,0.0,0.0,-396,582,993,649,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.530,0,0.0,0.0,-454,-222,467,800,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.630,0,0.0,0.0,-439,-331,-389,69,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.730,0,0.0,0.0,-202,89,-642,-657,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.830,0,0.0,0.0,280,885,-433,49,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:35.930,0,0.0,0.0,-403,290,615,740,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.030,0,0.0,0.0,-785,-487,777,784,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.130,0,0.0,0.0,-425,-177,-486,-146,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.230,0,0.0,0.0,-193,320,-772,-835,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.330,0,0.0,0.0,454,613,275,68,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.430,0,0.0,0.0,-3,-60,891,881,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.530,0,0.0,0.0,-62,-429,95,687,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.630,0,0.0,0.0,-16,2,-874,-537,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.730,0,0.0,0.0,447,381,-441,-976,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.830,0,0.0,0.0,342,862,989,-165,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:36.930,0,0.0,0.0,789,457,1009,1,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.030,0,0.0,0.0,1024,-55,703,-37,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.130,0,0.0,0.0,681,-689,-466,104,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.230,0,0.0,0.0,-1024,-467,140,760,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.330,0,0.0,0.0,171,321,939,-266,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.430,0,0.0,0.0,1024,309,885,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.530,0,0.0,0.0,1024,278,854,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.630,0,0.0,0.0,1024,380,673,-923,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.730,0,0.0,0.0,855,381,5,-567,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.830,0,0.0,0.0,-4,2,104,-501,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:37.930,0,0.0,0.0,-75,-10,105,3,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.030,0,0.0,0.0,-5,2,93,1,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.130,0,0.0,0.0,-2,1,93,0,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.230,0,0.0,0.0,206,20,160,-168,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.330,0,0.0,0.0,1024,407,824,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.430,0,0.0,0.0,1024,926,934,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.530,0,0.0,0.0,1024,1024,1024,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.630,0,0.0,0.0,1024,1024,1024,-1024,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.730,0,0.0,0.0,1024,1024,1024,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.830,0,0.0,0.0,1024,1024,1024,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:38.930,0,0.0,0.0,-1024,283,920,487,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.030,0,0.0,0.0,-1024,34,488,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.130,0,0.0,0.0,-1024,-6,106,1024,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.230,0,0.0,0.0,34,-364,-306,648,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.330,0,0.0,0.0,634,-1024,-1024,84,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.430,0,0.0,0.0,1024,-841,-1024,-1024,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.530,0,0.0,0.0,1024,665,264,-1024,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.630,0,0.0,0.0,-413,1024,1024,-502,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.730,0,0.0,0.0,-1024,-23,-290,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.830,0,0.0,0.0,-579,-742,-1024,578,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:39.930,0,0.0,0.0,837,117,-130,-1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.030,0,0.0,0.0,730,842,760,-657,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.130,0,0.0,0.0,-1024,-159,297,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.230,0,0.0,0.0,311,-178,-42,-219,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.330,0,0.0,0.0,571,1,-157,-962,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.430,0,0.0,0.0,64,-28,-23,81,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.530,0,0.0,0.0,14,-1,-29,1,1024,1023,-25,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.630,0,0.0,0.0,1,1,-32,0,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.730,0,0.0,0.0,1,2,-34,-16,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.830,0,0.0,0.0,0,-23,-35,-65,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:40.930,0,0.0,0.0,1,4,-35,-8,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.030,0,0.0,0.0,1,-15,-35,-3,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.130,0,0.0,0.0,-126,0,152,348,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.230,0,0.0,0.0,-743,5,865,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.330,0,0.0,0.0,979,3,-288,-538,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.430,0,0.0,0.0,578,11,161,-916,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.530,0,0.0,0.0,-1024,163,244,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.630,0,0.0,0.0,443,65,61,-342,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.730,0,0.0,0.0,-119,21,434,-324,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.830,0,0.0,0.0,58,5,917,68,1024,1023,-25,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:41.930,0,0.0,0.0,-182,129,665,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:42.030,0,0.0,0.0,-382,11,-568,915,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:42.130,0,0.0,0.0,-104,1,-601,-950,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:42.230,0,0.0,0.0,74,145,802,-509,1024,1023,-26,0,0,-773,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:42.330,0,0.0,0.0,-56,2,873,1024,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:42.430,0,0.0,0.0,-111,-29,-546,912,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-07-27,20:32:42.530,0,0.0,0.0,-126,0,-788,-795,1024,1023,-26,0,0,-772,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
